84.768997 33.368999
569.791016 55.458000
657.622986 47.035000
217.057007 362.065002
131.723999 353.368988
146.774994 77.421997
368.502991 154.195999
391.971008 154.475998
370.949005 60.969002
416.920990 8.361000
395.640991 57.213001
364.238007 350.080994
80.044998 72.875999
165.343994 62.451000
383.097992 241.973007
534.528015 98.429001
226.837997 125.291000
584.614014 359.845001
513.591003 233.738998
320.148987 245.128006
253.957001 352.431000
454.470001 125.014999
593.575012 60.258999
263.424011 154.389999
104.670998 131.177994
409.455994 395.993988
22.503000 275.391998
321.587006 243.537003
207.826004 144.104996
133.755005 93.224998
619.841980 172.750000
237.182007 136.436005
163.684998 77.011002
281.023010 337.286011
157.270004 69.360001
533.072021 242.257996
156.837997 226.537994
251.759003 185.154007
204.832001 251.716995
69.941002 67.454002
370.130005 69.723999
440.248993 117.888000
280.239014 133.910995
138.207993 250.878998
323.490997 273.785004
468.654999 352.671997
76.362999 223.197006
556.645996 93.600998
169.130005 392.662994
72.233002 100.092003
69.214996 106.764000
605.689026 81.980003
392.868988 335.279999
589.653992 37.613998
648.013977 49.983002
341.489990 322.576996
500.558990 185.182999
382.665009 290.872009
316.484009 49.230000
417.442993 61.105999
197.679993 324.520996
51.422001 238.311005
143.903000 205.927994
64.903000 396.755005
601.414978 303.703003
190.248993 135.046005
281.617004 59.714001
171.975006 253.748993
635.283997 156.746994
390.591003 326.187988
103.982002 319.440002
317.335999 279.334991
199.222000 60.944000
357.092987 332.927002
124.990997 331.509003
651.033997 102.030998
203.373993 66.095001
466.578003 363.653992
511.313995 234.093002
395.851990 135.214996
359.006989 213.453995
33.826000 32.112000
358.276001 77.191002
595.351990 167.910004
6.853000 139.455994
324.690002 149.584000
300.421997 148.738998
240.248001 338.417999
578.781006 71.148003
231.524994 240.324997
285.535004 44.249001
155.048004 286.330994
401.342987 76.107002
563.367004 336.190002
360.787994 271.746002
303.001007 212.360992
531.356995 229.429993
580.044006 219.852997
510.533997 342.821991
574.526001 75.114998
191.158997 243.658005
246.315994 119.444000
580.666992 56.525002
425.295990 114.781998
293.355011 324.010010
299.079010 109.867996
311.588013 156.401001
47.730000 265.829010
531.607971 249.257996
310.600006 388.644989
48.882000 96.461998
255.623993 291.362000
556.973999 103.401001
400.174011 238.492004
345.640015 72.763000
185.979004 381.036987
248.235001 343.250000
461.237000 345.003998
94.467003 256.295990
190.556000 56.930000
111.220001 345.925995
164.447998 146.123001
240.044006 264.260010
191.673996 64.508003
319.571014 364.316010
250.626007 76.031998
186.511002 242.977997
617.706970 231.134003
318.579010 339.878998
179.167007 275.914001
329.287994 340.404999
285.095001 110.859001
242.707001 86.625999
392.158997 245.636993
55.751999 131.059998
546.065002 275.871002
61.542000 148.227005
486.225006 295.179993
194.947998 85.250999
189.056000 120.448997
288.514008 157.688004
22.170000 244.408005
580.632996 44.737000
37.188000 279.653992
596.224976 177.266006
226.242996 191.190994
95.198997 35.962002
584.919983 321.480011
576.304016 76.634003
595.658997 175.996002
571.015991 147.929001
375.997009 128.037994
299.807007 263.045013
537.328979 309.338013
599.409973 157.429993
569.034973 54.921001
314.420990 263.390015
585.598999 365.484009
81.043999 107.056000
242.302002 193.324005
179.112000 65.519997
208.828003 347.434998
182.722000 251.106995
596.955017 317.252991
289.915009 321.589996
324.947998 366.022003
27.569000 63.438999
413.229004 275.967987
248.591003 292.214996
105.542000 353.088989
365.424988 374.503998
338.360992 366.542999
639.155029 349.166992
446.302002 339.748993
446.566986 379.648987
405.065002 348.705994
486.617004 335.923004
159.494995 353.024994
189.759003 83.817001
215.076004 76.417999
37.681999 11.543000
254.613998 64.075996
415.946991 148.757996
74.890999 92.013000
268.570007 260.307007
603.994995 302.342987
141.453995 82.693001
432.445007 264.434998
594.986023 254.981003
107.974998 86.730003
669.284973 115.718002
611.838989 177.837997
656.879028 114.707001
582.362976 320.959991
272.997009 221.940994
339.339996 388.696014
36.076000 63.800999
223.567001 207.182007
243.324005 285.618988
117.537003 260.042999
503.708008 228.723007
497.183014 114.943001
246.078995 326.126007
68.110001 269.835999
644.323975 79.212997
300.131012 367.873993
520.663025 84.578003
244.087997 61.755001
224.802994 307.621002
530.705994 12.135000
431.114014 166.059006
260.153015 258.964996
378.295990 111.570000
107.273003 264.075012
373.894012 74.102997
208.294998 270.549011
103.624001 338.820007
494.507996 372.028992
307.424988 274.677002
33.241001 269.165009
374.023010 289.759003
61.448002 245.848007
260.261993 313.158997
336.558990 52.831001
658.234009 49.028999
15.253000 248.518997
240.076996 308.300995
224.033997 260.743011
200.145004 127.792000
189.343002 80.318001
536.692993 112.226997
163.529999 88.974998
594.869995 77.042000
28.327000 61.438000
245.302002 139.858002
617.963013 126.375000
394.773010 302.975006
388.834015 354.128998
287.937988 196.949997
290.501007 200.067001
92.740997 367.251007
88.982002 299.489014
592.133972 213.335007
359.384003 242.597000
639.306030 67.985001
106.186996 280.048004
125.070000 36.471001
383.316986 324.653992
198.179993 76.694000
372.808990 136.033005
340.731995 153.291000
538.643005 233.182007
4.501000 321.671997
68.914001 234.643997
54.453999 144.162003
83.811996 268.407990
615.320007 205.964996
630.385986 154.972000
253.979996 186.091003
339.747009 120.445999
445.873993 139.597000
238.188004 151.559006
352.335999 165.654007
149.266006 267.440002
539.255005 280.949005
260.221985 140.565994
540.146973 174.845001
203.626007 332.286011
375.286011 385.351990
89.935997 57.570999
422.002991 250.302002
209.908005 116.775002
169.483002 267.894989
538.091980 256.804993
190.862000 47.474998
85.732002 79.254997
147.203003 236.173004
488.063995 263.421997
206.531998 155.177002
239.048996 343.421997
202.992004 198.882004
495.311005 262.528992
358.739014 148.100998
633.526978 108.711998
337.071014 70.612000
112.023003 70.038002
94.359001 177.322006
126.774002 92.403999
617.281982 366.468994
588.445984 235.733002
198.153000 194.020004
140.328995 90.264999
605.161987 87.564003
127.731003 214.024002
562.520020 130.772003
211.210999 87.259003
378.794006 294.859985
43.797001 340.708008
377.539001 134.108994
370.341003 122.888000
278.665985 290.593994
374.023987 269.535004
409.058014 243.858002
590.531982 135.126999
525.307983 322.584015
233.727005 365.075012
48.115002 342.562012
132.815994 374.196991
614.929993 266.442993
507.102997 198.024994
621.161011 256.027008
26.298000 42.833000
76.310997 243.141998
281.412994 130.921997
53.585999 44.758999
615.976013 297.075989
484.835999 154.979996
391.247986 391.096985
628.432007 230.992004
285.671997 158.529007
594.760010 74.764999
111.306999 36.873001
607.565002 196.098999
414.778992 235.505005
414.651001 238.274994
253.755005 322.148987
594.502014 324.826996
191.740997 271.854004
187.024994 199.787003
452.364990 353.789001
61.756001 123.200996
593.770020 112.254997
597.181030 131.914993
536.088013 234.565002
132.190994 209.832993
609.875000 315.332001
338.351013 243.845001
298.335999 152.056000
540.372986 114.880997
277.036011 394.578003
332.885010 164.535995
238.216995 142.326004
29.584000 51.570000
20.589001 52.924000
169.914993 137.363007
654.241028 50.978001
651.791016 79.026001
392.614990 351.181000
39.737000 361.884003
373.036011 299.445007
540.609009 163.442993
275.962006 367.960999
548.017029 111.445000
596.604004 254.871994
34.811001 340.246002
200.399002 204.884995
445.233002 127.047997
170.533997 269.026001
622.651001 209.507996
203.901993 51.601002
542.950012 216.419998
171.751007 373.785004
575.765991 123.603996
171.600006 72.319000
559.491028 112.552002
152.091995 46.658001
172.496994 395.647003
382.031006 234.770996
196.403000 86.684998
120.911003 280.428986
420.531006 291.445007
248.115997 342.200012
137.167999 70.817001
568.390991 328.130005
210.449997 63.027000
237.977005 73.401001
304.234009 301.890991
56.046001 182.205002
588.284973 259.067993
313.773987 31.993999
659.223999 101.420998
420.739990 276.485992
336.528992 163.610992
65.260002 109.389000
276.787994 67.169998
261.230011 299.372009
378.483002 221.434006
423.031006 52.721001
262.053986 296.502991
651.903992 69.126999
254.511002 260.731995
272.924011 49.408001
420.889008 384.816010
258.885010 236.007996
286.704987 87.378998
598.659973 339.572998
562.911987 138.886002
614.323975 322.790985
281.716003 246.600998
282.484009 260.016998
40.603001 241.371002
352.127991 71.471001
438.045990 50.671001
32.362000 60.976002
283.167999 235.470001
512.421021 51.506001
145.087997 127.996002
672.981995 50.897999
196.095993 396.480988
260.526001 64.885002
564.943970 328.513000
600.750000 90.898003
577.221008 300.214996
383.520996 292.488007
445.165009 140.095993
639.242004 119.103996
460.014008 250.598007
401.960999 72.637001
212.315002 351.204010
386.498993 126.073997
281.774994 266.252991
59.035000 272.023010
418.630005 394.259003
569.703003 47.664001
168.123993 238.623001
566.169983 187.806000
551.976013 116.696999
274.894989 54.230000
153.063004 66.083000
334.851013 83.235001
69.862999 117.092003
51.368999 78.225998
282.730011 186.181000
235.108002 390.144012
131.513000 92.707001
488.484009 219.554993
403.273987 69.070999
617.619995 180.960999
276.511993 59.928001
393.553009 67.943001
235.753998 150.673996
302.563995 148.367996
610.265015 203.962006
192.964996 370.723999
435.765015 269.334991
589.366028 336.329010
321.058990 278.455994
614.017029 329.079987
230.955002 394.169006
376.510986 379.114014
174.307007 63.590000
271.398987 80.907997
447.623993 107.356003
587.299988 147.751999
573.101013 47.248001
527.096008 366.063995
286.109009 146.389008
398.084015 297.595001
541.822998 89.650002
537.439026 258.114990
403.609009 147.190002
200.582001 72.223000
586.580994 366.575012
357.019989 73.042999
120.765999 351.346008
199.173996 271.631989
518.911987 262.173004
131.873993 48.172001
251.727005 260.917999
197.628998 332.682007
245.220001 259.317993
506.380005 366.218994
620.533020 361.958008
0.086000 66.764000
268.528992 82.028999
367.834991 288.860992
200.229004 88.624001
236.382996 249.384003
55.009998 261.770996
53.837002 292.781006
344.675995 361.290009
274.329010 210.222000
622.903015 210.292007
627.031982 212.973007
656.223022 317.367004
330.385010 245.714005
454.920990 263.765991
270.817993 24.731001
278.239014 45.574001
454.054993 274.988007
389.010010 298.161987
604.013977 179.289993
528.794983 186.253006
371.190002 373.830994
139.591995 376.572998
54.955002 306.739990
658.281982 55.250000
395.515015 147.578003
445.677002 166.938995
30.938999 272.756989
104.644997 316.207001
234.947006 71.231003
402.096008 162.858994
401.105011 273.561005
439.605011 96.977997
254.686996 119.376999
339.914001 258.837006
143.009003 238.399002
374.987000 135.113998
59.588001 357.893005
408.351990 273.227997
349.712006 232.731003
580.398987 172.610992
495.699005 232.134995
61.257999 97.155998
441.819000 376.747986
274.372009 240.815994
70.615997 73.056999
388.119995 69.007004
328.444000 61.955002
400.306000 357.415985
265.644989 148.981003
630.164001 198.042999
65.001999 253.923004
314.321991 61.280998
578.396973 205.367996
119.412003 292.520996
38.995998 337.287994
609.273010 46.702000
597.578003 241.419998
653.676025 50.756001
277.635986 287.894012
409.321991 255.151993
378.500000 240.020004
616.822021 230.259003
370.799988 49.681999
386.181000 48.463001
423.242004 73.038002
329.181000 46.532001
560.206970 100.007004
443.897003 163.983994
197.061005 262.902008
28.940001 244.751999
605.379028 214.496994
49.018002 76.154999
276.016998 155.483002
226.335999 259.464996
193.001007 73.044998
268.214996 334.101990
415.609985 1.817000
376.302002 295.062988
607.835022 367.066986
611.291992 347.618988
442.118988 282.519989
668.398010 44.810001
31.524000 46.702000
631.854980 158.431000
227.276993 201.919006
591.400024 91.171997
604.234009 49.032001
80.198997 298.082001
405.835999 167.522003
179.332001 335.002991
60.668999 90.633003
22.357000 144.378006
93.726997 227.945007
631.547974 203.162994
324.320007 245.380005
413.808990 113.235001
454.537994 261.790985
135.167007 347.002014
85.269997 389.035004
205.983002 354.270996
68.440002 84.089996
196.524002 209.576996
141.033005 136.615005
213.692993 231.906006
82.176003 222.128998
420.925995 231.531006
135.490005 263.524994
305.256012 143.274994
567.448975 323.848999
334.433990 163.345001
233.056000 159.382004
307.760010 240.274002
164.804993 318.128998
305.472992 323.001007
62.356998 85.339996
622.570007 277.084015
610.927979 176.848007
296.958008 382.220001
368.346985 49.299000
503.889008 199.589005
569.684998 201.225998
365.240997 327.932007
301.596008 209.209000
432.266998 156.524994
588.288025 128.990997
446.911987 345.131989
306.885986 158.826996
249.378998 129.776993
